chembl_id,smiles,standard_value,bioactivity
CHEMBL3924658,CN(C)C1(C(=O)N2CCN(C(=O)c3cc(Oc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)CC1,6.0,active
CHEMBL571900,O=C1NCCc2c1ccc1[nH]cc(CCNCc3ccccc3)c21,110.0,active
CHEMBL564695,O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)C3CCN(c4ccncc4)CC3)c21,41.0,active
CHEMBL4109341,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,15.0,active
CHEMBL3961901,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,7.0,active
CHEMBL4875356,Cc1c(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)cc3C(F)(F)F)nc12,197.0,active
CHEMBL481204,Cc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,111.0,active
CHEMBL4872638,O=c1cc(-c2cccc(-c3c(O)cc(O)c4c(=O)cc(-c5ccco5)oc34)c2)oc2cc(O)cc(O)c12,386.5,active
CHEMBL4867555,O=C(c1ccncc1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,27.6,active
CHEMBL4853266,Cc1cc(C)cc(COC(=O)N2CCN(Cc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)CC2)c1,34.6,active
CHEMBL4876971,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)c(O)cc(O)c12,29.8,active
CHEMBL4861133,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4ccoc4)CC3)c(O)cc(O)c12,43.8,active
CHEMBL4854158,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(c4ccc(Cl)cc4)CC3)c(O)cc(O)c12,60.8,active
CHEMBL184513,Oc1nc(CCCN2CC=C(c3cccc(F)c3)CC2)nc2ccccc12,23.0,active
CHEMBL184104,Oc1nc(CCCN2CC=C(c3ccccc3F)CC2)nc2ccccc12,37.0,active
CHEMBL187689,COc1ccccc1C1=CCN(CCCc2nc(O)c3ccccc3n2)CC1,170.0,active
CHEMBL188985,Oc1nc(CCCN2CC=C(c3ccc(-[n+]4ccccc4)cc3)CC2)nc2ccccc12,12.0,active
CHEMBL370673,O=[N+]([O-])c1ccc2c(c1)-c1nc(O)c3ccccc3c1C2,500.0,active
CHEMBL196883,CCCNC(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,540.0,active
CHEMBL2407987,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)c(C)c1,32.0,active
CHEMBL197469,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCOCC12,200.0,active
CHEMBL381543,Cc1noc(C)c1S(=O)(=O)N1CCCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,12.0,active
CHEMBL372778,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCCN(S(=O)(=O)c2ccc(-c3ccccc3)cc2)CC1,6.0,active
CHEMBL382744,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,8.0,active
CHEMBL480614,O=c1[nH]c(CCCN2CC=C(c3ccccc3)CC2)nc2c1CCC2,249.0,active
CHEMBL550724,CN1CCC(CC(=O)NCCc2c[nH]c3ccc4c(c23)CCNC4=O)CC1,100.0,active
CHEMBL558645,O=C(CN1CCOCC1)NCCc1c[nH]c2ccc3c(c12)CCNC3=O,230.0,active
CHEMBL560133,O=C(NCCc1c[nH]c2ccc3c(c12)CCNC3=O)c1ccccn1,44.0,active
CHEMBL186383,Oc1nc(CCCN2CC=C(c3ccccc3)CC2)nc2cc(Cl)ccc12,250.0,active
CHEMBL3105402,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2cccs2)CC1,9.8,active
CHEMBL3317900,CCC(=O)N1CCN(C(=O)c2csc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,78.62,active
CHEMBL3317902,COc1ccc(CC(=O)N2CCN(C(=O)c3csc(Cc4n[nH]c(=O)c5ccccc45)c3)CC2)cc1,94.88,active
CHEMBL3099815,Cc1cccc2c(=O)[nH]c(-c3ccc(CN)cc3)nc12,266.0,active
CHEMBL593592,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccccn1,13.0,active
CHEMBL595019,Cc1csc(CC(=O)N2CCc3cccc4c3C2CNC4=O)n1,6.0,active
CHEMBL611322,O=C1NCC2c3c(cccc31)CCN2C(=O)CN1CCCCC1,6.0,active
CHEMBL382950,COc1ccc(-n2cc(C(=O)Nc3cccc(Cc4nnc(O)c5ccccc45)c3)c(C)n2)cc1,10.0,active
CHEMBL479471,O=C1NCCn2c(CCc3ccccc3)nc3cccc1c32,26.0,active
CHEMBL397532,CCCC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,42.0,active
CHEMBL4636062,Nc1ccccc1NC(=O)CCCCCNC(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,4.23,active
CHEMBL4546114,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2C(=O)N(Cc3ccccc3)C(=O)C2C1,0.5,active
CHEMBL4080699,NC(=O)c1cc(F)cc2[nH]c(C(=O)N3CCC(N)CC3)nc12,2.76,active
CHEMBL4096594,NC(=O)c1cc(F)cc2[nH]c(C(=O)N3CCNC(=O)C3)nc12,15.0,active
CHEMBL2419711,O=C(CCc1ccccc1)N(Cc1nc2ccccc2c(=O)[nH]1)Cc1cccs1,18200.0,inactive
CHEMBL3644612,Nc1ccc(S(=O)(=O)N2CCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,45.0,active
CHEMBL4167280,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ccc(O)cc2)CC1,0.6,active
CHEMBL4160023,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ccncc2)CC1,0.9,active
CHEMBL2407973,CCNC(=O)c1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,18.0,active
CHEMBL3290471,COc1cc(C=C2Oc3c(C(N)=O)cccc3C2=O)ccc1O,3620.0,intermediate
CHEMBL3290482,NC(=O)c1cccc2c1OC(=Cc1ccc(OCCN3CCCCC3)cc1)C2=O,544.0,active
CHEMBL3105877,COc1ccc(-c2ccc3ccn(C(N)=O)c3n2)cc1,3760.0,intermediate
CHEMBL3939639,NCCOc1c(-c2ccc3c(c2)OCCO3)[nH]c(=O)c2cc(F)ccc12,70.0,active
CHEMBL3932754,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)CCC4)CC2)cc1,17900.0,inactive
CHEMBL3092522,NC(=O)C(Cc1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,700.0,active
CHEMBL1170695,Cc1cccc2c(=O)[nH]c(CCN3CCCC3CO)cc12,29.0,active
CHEMBL2414049,CCCCCc1cc2c(N)cccc2c(=O)[nH]1,320.0,active
CHEMBL380940,Cc1cc2[nH]c3ccccc3c2c2c1C(=O)NC2=O,2000.0,intermediate
CHEMBL4167790,NC(=O)c1cccc2[nH]c(-c3ccc(Nc4c5ccccc5nc5ccccc45)cc3)nc12,90.0,active
CHEMBL4170490,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2nsc3ccccc23)CC1,52.2,active
CHEMBL1935253,CN1CCN(CC(=O)c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)CC1,16.0,active
CHEMBL1935268,CC(C)(C)OC(=O)N1CCN(C(=O)CCC(=O)c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)CC1,10.0,active
CHEMBL605844,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(NCC5CC5)CCCCC4)CC3)c2)n[nH]c(=O)c1C,3.5,active
CHEMBL605760,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4CCCN4)CC3)c2)n[nH]c(=O)c1C,2.7,active
CHEMBL558056,O=C1NCCc2c1ccc1[nH]cc(CCNC3CCCCC3)c21,85.0,active
CHEMBL549642,O=C1NCCc2c1ccc1[nH]cc(CCNCc3cocn3)c21,180.0,active
CHEMBL551127,O=C(NCCc1c[nH]c2ccc3c(c12)CCNC3=O)c1cccnc1,45.0,active
CHEMBL597116,CN(C)S(=O)(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,2.4,active
CHEMBL589574,CCCCN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,13.0,active
CHEMBL590880,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCNCC1,2.3,active
CHEMBL599595,O=C(c1cc(Cc2c[nH]c(=O)c3c(Cl)cc(Cl)n23)ccc1F)N1CCCNCC1,4.0,active
CHEMBL594141,NC(=O)c1cccc2cn(-c3ccc(C(=O)NCCN4CCOCC4)cc3)nc12,54.0,active
CHEMBL3105892,NC(=O)n1ccc2ccc(N3CCCCC3)nc21,3000.0,intermediate
CHEMBL3105882,NC(=O)n1ccc2ccc(-c3ccc(F)c(C(=O)N4CCN(C(=O)C5CC5)CC4)c3)nc21,1120.0,intermediate
CHEMBL198422,CN1CCC2N=C(CCCN3CC=C(c4ccccc4)CC3)NC(=O)C2C1,6100.0,intermediate
CHEMBL510733,Nc1ncnc2c1ncn2C1OC(COC(=O)N2CCN(CC(=O)Nc3cccc4c3CNC4=O)CC2)C(O)C1O,45.0,active
CHEMBL516766,COc1cc(C=CC(=O)Nc2nc3c(s2)CCCC3)cc(OC)c1,9332.0,intermediate
CHEMBL3105879,NC(=O)n1ccc2ccc(-c3ccc(F)cc3)nc21,270.0,active
CHEMBL4076271,NC(=O)c1cc(F)cc2[nH]c(C(=O)N3CCC(N)C3)nc12,12.0,active
CHEMBL3593716,CN1CCN(c2nc3c(c(=O)[nH]2)CCCC3)CC1,3600.0,intermediate
CHEMBL3901209,NCCOc1c(-c2ccc(Cl)c(Cl)c2)[nH]c(=O)c2cc(F)ccc12,1.0,active
CHEMBL3765318,O=c1[nH]nc2c3c(cccc13)NC(c1ccc(CN3CCCC3)cc1)C2c1ccc(F)cc1,2.02,active
CHEMBL4639985,Nc1ccccc1NC(=O)C1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,1.94,active
CHEMBL4642383,Nc1ccc(F)cc1NC(=O)C1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,1.81,active
CHEMBL2237219,CCCCCCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,94.0,active
CHEMBL2237224,CCCCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,42.0,active
CHEMBL2237233,O=C(NCCN1CCOCC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,60.0,active
CHEMBL2407978,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)cc1,23.0,active
CHEMBL2407972,CCNC(=O)c1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)cc1,22.0,active
CHEMBL2407989,CCOc1cc(CN2CCN(c3ccc(C(=O)NC)cc3C)CC2)cc2c1OC(C)C(=O)N2,35.0,active
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,100000.0,inactive
CHEMBL2237222,CCCCCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,79.0,active
CHEMBL2237229,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCCCC1,175.0,active
CHEMBL2237238,CCOC(=O)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,536.0,active
CHEMBL3105883,NC(=O)n1ccc2ccc(-c3ccc[nH]3)nc21,930.0,active
CHEMBL370207,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCCC12,249.0,active
CHEMBL522885,CCS(=O)(=O)N1CCCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,23.0,active
CHEMBL2347910,CCCN1CCCC(c2nc3c(C(N)=O)cncc3[nH]2)C1,938.0,active
CHEMBL338314,Oc1cccc2c(O)nccc12,390.0,active
CHEMBL592910,O=C1NCC2c3c(cccc31)CCN2C(=O)c1ccc(C(=O)N2CCCNCC2)cc1,130.0,active
CHEMBL609002,O=C1NCC2c3c(cccc31)CCN2C(=O)CCc1cnccn1,6.0,active
CHEMBL593124,CN1CCC(C(=O)Nc2ccc(-n3cc4cc(F)cc(C(N)=O)c4n3)cc2)CC1,16.0,active
CHEMBL596143,NC(=O)c1cccc2cn(-c3ccc(C(=O)N4CCCNCC4)cc3)nc12,22.0,active
CHEMBL604291,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)cn23)ccc1F)N1CCCNCC1,1.0,active
CHEMBL596091,O=c1[nH]c2c(nc3ccccn32)c2ccccc12,850.0,active
CHEMBL3954713,CC(=O)NNc1cc2c3c(n[nH]c(=O)c3c1)C1=C(CCCCC1)N2,59.0,active
CHEMBL3905682,CC1(C(=O)N2CCC3=C(C2)Nc2cccc4c(=O)[nH]nc3c24)CC1,7.2,active
CHEMBL550557,O=c1[nH]c2cc(-c3cccc(Br)c3)nn2c2ccccc12,600.0,active
CHEMBL3617768,CNCc1ccc(-c2[nH]c3cccc4c3c2C(=O)NNC4=O)cc1,2697.0,intermediate
CHEMBL3764670,CN(C)Cc1ccc(C2Nc3cc(F)cc4c(=O)[nH]nc(c34)C2c2ccccc2)cc1,3.29,active
CHEMBL2440672,O=C1NC2N(Cc3ccccc3C23CCOCC3)c2ccccc21,1960.0,intermediate
CHEMBL2440886,Cc1sc2nc(SCC(=O)N3CCN(CCO)CC3)[nH]c(=O)c2c1C,720.0,active
CHEMBL4063422,NC(=O)c1cccc2[nH]c(C(=O)N3CC4CCCNC4C3)nc12,116.0,active
CHEMBL4083932,NC(=O)c1cccc2[nH]c(C(=O)NC3CCCN(C4CCNCC4)C3)nc12,793.0,active
CHEMBL4061445,NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(C4CCCCC4)CC3)nc12,311.0,active
CHEMBL4076155,NC(=O)c1cccc2[nH]c(C(=O)N3CCNCC3)nc12,42.0,active
CHEMBL4070312,CCC1CN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)CCN1,19.0,active
CHEMBL2419889,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1SCCC2,10500.0,inactive
CHEMBL3108871,O=c1[nH]c2sccc2c2ccccc12,900.0,active
CHEMBL2407981,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,89.0,active
CHEMBL2237214,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(c2ccncc2)CC1,20.0,active
CHEMBL2237218,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(CCc2ccccc2)CC1,19.0,active
CHEMBL2237223,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(CCCC(F)(F)F)CC1,134.0,active
CHEMBL250211,O=c1[nH]c(C2CCC(N3CC=C(c4ccccc4)CC3)CC2)nc2ccccc12,1600.0,intermediate
CHEMBL204132,CN1CCCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,23.0,active
CHEMBL203765,CN(Cc1ccccc1)C(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,9.0,active
CHEMBL204825,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCOCC1,40.0,active
CHEMBL372989,COc1cc2c(cc1OC)CN(C(=O)C1CCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC1)CC2,16.0,active
CHEMBL371339,O=C(CN1CCN(c2ccc(F)cc2)CC1)Nc1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,80.0,active
CHEMBL3105432,CC(=O)c1ccc(N2CCN(C(=O)COc3ccccc3C(N)=O)CC2)c(F)c1,280.0,active
CHEMBL3105417,CC(=O)Nc1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,760.0,active
CHEMBL2414052,CC(C)Cc1cc2c(N)cccc2c(=O)[nH]1,1170.0,intermediate
CHEMBL4579526,CCN1CCCC2CN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC21,2.0,active
CHEMBL338088,O=[N+]([O-])c1ccc(-c2nc(O)c3cccc(O)c3n2)cc1,105.0,active
CHEMBL127335,Oc1ccc(-c2nc(O)c3cccc(O)c3n2)cc1,856.0,active
CHEMBL4062214,CC(C)(C)OC(=O)N1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,644.0,active
CHEMBL4060514,NC(=O)c1cccc2[nH]c(C(=O)NC3CCNCC3)nc12,101.0,active
CHEMBL4081950,CCC1CN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)CCN1C(=O)OC(C)(C)C,100.0,active
CHEMBL4065317,CC(C)(C)OC(=O)NC1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,857.0,active
CHEMBL2237231,O=C(NCCN1CCN(c2ccncc2)CC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,44.0,active
CHEMBL3752492,COc1ccc(C(=O)Nc2ccc(C(=O)N(c3ccncn3)c3ccccc3Cl)cc2)cc1,77000.0,inactive
CHEMBL3955636,CN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,16.0,active
CHEMBL3963289,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,100.0,active
CHEMBL3105424,O=C(Cc1n[nH]c(=O)c2ccccc12)NCCc1ccc2c(c1)OCCO2,280.0,active
CHEMBL1508664,NC(=O)C1CCN(C(=O)CCc2nc(O)c3ccccc3n2)CC1,270.0,active
CHEMBL3105405,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2ccc(F)cc2)CC1,56.1,active
CHEMBL4800042,NC(=O)c1ccc(N2CCN(CCCc3cc4c(N)cc(F)cc4c(=O)[nH]3)CC2)cc1,0.4,active
CHEMBL4786854,CNC(=O)c1ccc(N2CCN(CCCc3cc4c(N)cc(F)cc4c(=O)[nH]3)CC2)cc1,0.8,active
CHEMBL3102884,CN(C)CC(C)(C)CNC=C1C(=O)NC(=O)c2ccccc21,87.4,active
CHEMBL3291312,CN1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,119.0,active
CHEMBL563751,O=c1[nH]c2cc(-c3ccc(Cl)cc3)nn2c2ccccc12,500.0,active
CHEMBL2237221,CC(C)CCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,65.0,active
CHEMBL4761383,NC(=O)c1cccc2cc(C(=O)N3CCN(c4nc(-c5cnc(NC(=O)CN6CCOCC6)cc5C(F)(F)F)nc(N5CCOCC5)n4)CC3)oc12,13.8,active
CHEMBL479356,CC(Oc1ccccc1)C(=O)N1CCN(C(=O)c2cc(COc3ccc(F)cc3C(N)=O)ccc2F)CC1,14.0,active
CHEMBL296032,O=C(NCCN1CCOCC1)c1ccc2c(c1)nc(O)c1ccccc12,35.0,active
CHEMBL1094039,CCCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,42.0,active
CHEMBL1092143,CC(C)CCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,71.0,active
CHEMBL3394705,COc1cc2c(cc1OC)C1(O)c3ccccc3C(=O)N1CC2,865.3,active
CHEMBL541203,Cc1cccc2c(O)nc(-c3ccc(N)cc3)nc12,504.0,active
CHEMBL3289108,O=c1[nH]c(-c2ccc(O)cc2)nc2ccccc12,6429.0,intermediate
CHEMBL3827329,COc1cccc2c(=O)[nH]c(-c3ccc(C)cc3)nc12,2404.0,intermediate
CHEMBL2407979,COc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3)CC2)cc2c1OC(C)C(=O)N2,30.0,active
CHEMBL593377,NC(=O)c1cccc2cn(-c3ccc(NC(=O)CN4CCCCC4)cc3)nc12,20.0,active
CHEMBL593145,NC(=O)c1cccc2cn(-c3ccc(C(=O)NCCN4CCCC4)cc3)nc12,20.0,active
CHEMBL593854,CNCc1ccc(-n2cc3ccc(F)c(C(N)=O)c3n2)cc1,20.0,active
CHEMBL594312,CN(Cc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1)C(=O)C1CNC1,18.0,active
CHEMBL455590,Cc1nn(C)c2[nH]c(=O)c3c(c12)CCCC3,2.2,active
CHEMBL600840,CN(C)CCN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,18.0,active
CHEMBL3827272,Cc1ccc(-c2nc3c(O)cccc3c(=O)[nH]2)cc1,559.0,active
CHEMBL47283,Cc1cccc2c(O)nc3cc(C(F)(F)F)c(NC(=O)CCl)cc3c12,33.0,active
CHEMBL1329044,CCCN1Cc2cccc(C(N)=O)c2C1=O,1140.0,intermediate
CHEMBL3605986,NC(=O)c1cccc2c1C(=O)N(CC1CCN(Cc3ccccc3)CC1)C2,2000.0,intermediate
CHEMBL4760782,CC(C)CC(=O)N1CCN(C(=O)c2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2)CC1,501.91,active
CHEMBL4758651,NC(=O)c1cc(Cl)c2cc(-c3cc4c(s3)CCNC4)cnn12,7.24,active
CHEMBL4758514,CC(C)CC1NCCc2sc(-c3cnn4c(C(N)=O)cc(Cl)c4c3)cc21,184.96,active
CHEMBL107260,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)N1CCN(c2ncccn2)CC1,90.0,active
CHEMBL452158,CCOC(=O)CCC(=O)Nc1nc(-c2ccccc2)cs1,240.0,active
CHEMBL3290472,COc1ccc(C=C2Oc3c(C(N)=O)cccc3C2=O)cc1,3300.0,intermediate
CHEMBL3290477,NC(=O)c1cccc2c1OC(=Cc1ccc(O)cc1O)C2=O,753.0,active
CHEMBL3290487,NC(=O)c1cccc2c1OC(=Cc1ccc(OCC3CO3)cc1)C2=O,1210.0,intermediate
CHEMBL601260,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC2(CCCCN2)CC1,6.2,active
CHEMBL590561,CCN(CC)C1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,22.0,active
CHEMBL590881,CN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,41.0,active
CHEMBL608111,Cc1ccn2c(n1)nc1c3ccccc3c(=O)[nH]c12,560.0,active
CHEMBL552501,CC(C)NS(=O)(=O)c1ccc(NC(=O)Cc2n[nH]c(=O)c3ccccc23)cc1,690.0,active
CHEMBL3105421,Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)Cn3c(=O)[nH]c(=O)c4ccccc43)cc2C)c(C)c1,1280.0,intermediate
CHEMBL3105407,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCNC2)CC1,31.9,active
CHEMBL3092517,CC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccc(S(N)(=O)=O)cc1,1500.0,intermediate
CHEMBL3092544,CCC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1,140.0,active
CHEMBL3764244,Cc1cccc2c(=O)[nH]c(-c3ccc(CN4CCN(C)CC4)cc3)cc12,652.0,active
CHEMBL108919,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(N2CCCC2)cc1,12.0,active
CHEMBL110682,O=c1[nH]c(=O)n(CCCCN2CCN(c3ncccn3)CC2)c2c1CCCC2,3000.0,intermediate
CHEMBL110681,CN(CC(=O)c1ccc2ccccc2c1)C(=O)CCn1c2c(c(=O)[nH]c1=O)CCCC2,400.0,active
CHEMBL106298,C[N+]1([O-])CCN(c2ccc3nc(O)c4ccccc4c3n2)CC1,247.0,active
CHEMBL4072184,O=C1NC(=O)C(=Cc2cn(Cc3cccc(C(F)(F)F)c3)c3ccccc23)S1,3070.0,intermediate
CHEMBL4065625,O=C1NC(=O)C(=Cc2cn(Cc3ccc(Cl)cc3Cl)c3ccccc23)S1,7810.0,intermediate
CHEMBL3970441,CCC(CC)C(=O)N1CCN(C(=O)c2cc(Oc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,8.0,active
CHEMBL3921646,O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)N2CCCCC2)CC1,9.0,active
CHEMBL430707,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ccccn2)CC1,35.0,active
CHEMBL3105891,CN1CCN(c2ccc3ccn(C(N)=O)c3n2)CC1,770.0,active
CHEMBL3105885,NC(=O)n1ccc2ccc(-c3ccc(CN4CCOCC4)cc3)nc21,2100.0,intermediate
CHEMBL3105889,CN(C)Cc1ccc(-c2ccc3ccn(C(N)=O)c3n2)cc1,630.0,active
CHEMBL3105888,NC(=O)n1ccc2ccc(-c3ccc(CN4CCCC4)cc3)nc21,280.0,active
CHEMBL4856241,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3cccc4[nH]ncc34)nc12,42.39,active
CHEMBL202537,O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)CCO1,10000.0,inactive
CHEMBL83224,Oc1nc2c(c3ccccc13)CCNC2,30.0,active
CHEMBL204643,Cn1c2ccccc2c2c3c(c4c(c21)CCC4)C(=O)NC3,800.0,active
CHEMBL381977,COC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,59.0,active
CHEMBL4740356,CC(C)(C)C1NCCc2cc(-c3cnn4c(C(N)=O)cc(Cl)c4c3)sc21,1033.81,intermediate
CHEMBL2440673,O=C(CSc1nc2sc3c(c2c(=O)[nH]1)CCC3)N(CCO)CCO,2140.0,intermediate
CHEMBL123572,Cc1cccc(C(N)=O)c1,19000.0,inactive
CHEMBL2347909,CC(C)N1CCCC(c2nc3c(C(N)=O)cncc3[nH]2)C1,651.0,active
CHEMBL2407977,CNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)cc1,29.0,active
CHEMBL310120,NC(CCC(=O)N1CCc2nc(O)c3ccccc3c2C1)C(=O)O,89.0,active
CHEMBL3644571,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1ccc(Cl)c(Cl)c1)N2,17.0,active
CHEMBL3644573,O=c1[nH]nc2c3c(cccc13)N=C(CNC1CN3CCC1CC3)N2,35.0,active
