chembl_id,smiles,standard_value,bioactivity,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3589283,CN1CCCc2c1cc(-c1ccc(C(F)(F)F)cc1)[nH]c2=O,4800.0,intermediate,308.303,3.443100000000002,1.0,2.0
CHEMBL4753410,N#Cc1ccc(N2CCN(C3C=C(c4cc5c(N)cc(F)cc5c(=O)[nH]4)CC3)CC2)c(F)c1,0.9,active,447.48900000000026,3.628180000000002,2.0,5.0
CHEMBL4848869,Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)cc3n2)cn1,8.8,active,692.7810000000001,3.491500000000002,2.0,12.0
CHEMBL4075671,NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(C4CCNCC4)CC3)nc12,316.0,active,370.4570000000002,0.6080000000000001,4.0,5.0
CHEMBL4170937,CC(C)(C)OC(=O)N1CC2(CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)C2)C1,1193.0,intermediate,492.5510000000002,3.7360000000000024,1.0,5.0
CHEMBL3649797,COc1cc(CN(C)CCF)cc2[nH]c(=O)c3c(c12)NCCC3,170.0,active,319.3800000000001,2.2961,2.0,4.0
CHEMBL3649785,COc1cc(CN2CC=CC2)cc2[nH]c(=O)c3c(c12)NCCC3,60.0,active,311.3850000000001,2.2666000000000004,2.0,4.0
CHEMBL3649789,CCN(CC)Cc1cc(OC)c2c3c(c(=O)[nH]c2c1)CCCN3,110.0,active,315.4170000000001,2.7366,2.0,4.0
CHEMBL4471983,COc1cc(O)cc(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(cc(O)c(Cl)c1O)C3(C)C,15400.0,inactive,506.9380000000003,5.875520000000007,5.0,7.0
CHEMBL4514758,COc1cc(O)c(Cl)c(C)c1-c1cc(O)c(Cl)c2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3(C)C,4820.0,intermediate,541.3830000000003,6.528920000000007,5.0,7.0
CHEMBL4858564,Cc1c(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,1.5,active,706.8079999999998,3.799920000000002,2.0,12.0
CHEMBL3763188,Cn1ccnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccccc1,2.14,active,361.38000000000005,3.094400000000001,2.0,5.0
CHEMBL3764188,Cn1nccc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccc(F)cc1,1.84,active,379.37000000000006,3.233500000000001,2.0,5.0
CHEMBL3763497,Cn1ncnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccccc1,2.6,active,362.36800000000005,2.4894,2.0,6.0
CHEMBL3765056,Cn1ncnc1C1c2n[nH]c(=O)c3cccc(c23)NC1c1ccc(F)cc1,2.29,active,362.36800000000005,2.4894,2.0,6.0
CHEMBL4566814,CC(C)(O)c1ccc(-c2nc3ccc(Cl)cc3c(=O)[nH]2)cc1,1400.0,intermediate,314.772,3.470900000000002,2.0,3.0
CHEMBL3827921,Nc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,1295.0,intermediate,237.26200000000003,2.1723,2.0,3.0
CHEMBL4648016,O=c1[nH]c(SCCN2CCN(CCCc3nc(-c4ccccc4)no3)CC2)nc2ccccc12,1480.0,intermediate,476.60600000000017,3.3156000000000025,1.0,8.0
CHEMBL3649738,CN(C)CCCc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,930.0,active,285.3910000000001,2.3804000000000007,2.0,3.0
CHEMBL3959475,NCCOc1c(-c2ccc(N3CCOCC3)c(Br)c2)[nH]c(=O)c2cc(F)ccc12,20.0,active,462.319,3.2708000000000013,2.0,5.0
CHEMBL3905859,NCCOc1c(-c2ccc(N3CCCC3)cc2)[nH]c(=O)c2cc(F)ccc12,210.0,active,367.42400000000004,3.2719000000000014,2.0,4.0
CHEMBL3937292,NCCOc1c(-c2ccc3c(c2)OCO3)[nH]c(=O)c2cc(F)ccc12,80.0,active,342.326,2.4004000000000003,2.0,5.0
CHEMBL3910271,COc1ccc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)cc1F,6.0,active,346.33300000000014,2.8194,2.0,4.0
CHEMBL4177163,O=C(C1CC1)N1CCC2(CC1)CCN2C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,430.9,active,474.5360000000002,3.270100000000001,1.0,4.0
CHEMBL4067999,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)C1CCN(CCC2CC2)C1,1.4,active,451.50200000000035,2.3327,2.0,6.0
CHEMBL5195760,C=C1C(=O)OC2CC3(C)CCC=C(CN4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)C3=CC12,170.0,active,594.6870000000001,4.565200000000004,1.0,6.0
CHEMBL5193816,CC1CCCC2(C)CC3OC(=O)C(CNCC(=O)N4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)C3C=C12,25.5,active,655.7710000000002,3.8412000000000033,2.0,7.0
CHEMBL5179564,CC1CCCC2(C)CC3OC(=O)C(CNCCCCCCCC(=O)N4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)C3C=C12,2.991,active,739.9330000000002,6.181800000000006,2.0,7.0
CHEMBL5172054,CC1CCCC2(C)CC3OC(=O)C(CN(C)CC(=O)N4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)C3C=C12,20.3,active,669.7980000000002,4.183400000000004,1.0,7.0
CHEMBL5185098,CC1CCCC2(C)CC3OC(=O)C(CNCCOCCOCCOCC(=O)N4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)C3C=C12,73.4,active,787.9300000000002,3.8910000000000053,2.0,10.0
CHEMBL5177596,Cc1cnc(N2CCN(Cc3ccc4c5c(c(=O)[nH]c4c3)CCCC5)CC2)n1C,9.0,active,391.5190000000003,2.771020000000001,1.0,5.0
CHEMBL4209548,O=c1[nH]c2c(-c3nnc(C=Cc4ccccc4)o3)cccc2c(=O)c2ccccc12,400.0,active,393.40200000000016,4.2619000000000025,1.0,5.0
CHEMBL4204684,COc1ccccc1C=Cc1nnc(-c2cccc3c(=O)c4ccccc4c(=O)[nH]c23)o1,136.0,active,423.42800000000017,4.270500000000003,1.0,6.0
CHEMBL3105400,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCC2)CC1,110.0,active,382.4640000000003,1.7166999999999997,1.0,4.0
CHEMBL4851728,O=C(c1ccccc1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,50.7,active,472.49700000000024,3.5348000000000024,3.0,7.0
CHEMBL4876352,Cc1ccc(CN2CCN(Cc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)CC2)cc1,30.6,active,472.5410000000003,4.203020000000003,3.0,7.0
CHEMBL3092540,O=C(CCc1nc2ccccc2c(=O)[nH]1)NC1CCc2ccccc21,780.0,active,333.3910000000001,2.6594000000000007,2.0,3.0
CHEMBL3955207,O=C(CN1CCC2(CC1)Cc1cc(F)ccc1C2=O)NCc1nc2c(c(=O)[nH]1)COCC2,6500.0,intermediate,440.4750000000003,1.1191,2.0,6.0
CHEMBL3943283,Cc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,8300.0,intermediate,424.5010000000003,1.36212,2.0,6.0
CHEMBL3918110,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(c(=O)[nH]4)COCC5)C3=O)CC2)cc1C,24000.0,inactive,480.56500000000034,1.85542,1.0,7.0
CHEMBL3921853,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5ccccc(=O)c5[nH]4)C3=O)CC2)cc1C,20200.0,inactive,474.5610000000002,2.935920000000001,1.0,6.0
CHEMBL3663640,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCCCC2)CC1,26.0,active,356.47000000000025,2.4085,1.0,5.0
CHEMBL4457607,CC(C)(O)c1ccc(-c2nc3cccc(Cl)c3c(=O)[nH]2)cc1,4300.0,intermediate,314.772,3.470900000000002,2.0,3.0
CHEMBL3892363,O=C1NN=C2CC(c3ccccc3)Cc3[nH]c4cccc1c4c32,6.3,active,301.34900000000005,3.3454000000000015,2.0,2.0
CHEMBL4277995,CCC1NCCc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc21,25.0,active,344.415,3.1262000000000008,3.0,4.0
CHEMBL4280657,NC(=O)c1cc(F)cc2[nH]c(-c3cc4c(s3)CCNC4)nc12,27.0,active,316.36100000000005,2.1750999999999996,3.0,4.0
CHEMBL3649735,CN1CCCc2c1c1cc(OCCN3CCCCC3)ccc1[nH]c2=O,3110.0,intermediate,341.455,2.7752000000000008,1.0,4.0
CHEMBL3649721,CN(C)CCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,370.0,active,287.3630000000001,1.8266,2.0,4.0
CHEMBL3649752,CCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,70.0,active,271.3639999999999,2.3379000000000003,2.0,3.0
CHEMBL3649770,CN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3C,90.0,active,271.364,1.9721,1.0,3.0
CHEMBL4077094,O=c1[nH]c(-c2ccc3c(c2)OCO3)nc2ccccc12,1700.0,intermediate,266.256,2.3188000000000004,1.0,4.0
CHEMBL4586580,CC(C)(C)c1ccc(-c2nc3ccc(F)cc3c(=O)[nH]2)cc1,3900.0,intermediate,296.3449999999999,4.026700000000003,1.0,2.0
CHEMBL4558610,CC(C)(O)c1ccc(-c2nc3c(F)cccc3c(=O)[nH]2)cc1,1100.0,intermediate,298.31699999999995,2.956600000000001,2.0,3.0
CHEMBL4588170,Cc1cccc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)nc12,79.0,active,294.35400000000004,3.1259200000000016,2.0,3.0
CHEMBL4455904,CN1CCN(c2ccc(-c3nc4ccc(F)cc4c(=O)[nH]3)cc2)CC1,370.0,active,338.3860000000001,2.4810000000000008,1.0,4.0
CHEMBL4563390,S=c1[nH]nc(CSc2nnc(-c3cc4ccccc4[nH]3)n2-c2ccccc2)n1-c1ccccc1,8080.0,intermediate,481.6100000000001,5.951190000000004,2.0,7.0
CHEMBL4060793,NC(=O)c1cccc2[nH]c(C(=O)N3CCC(NC4CCNCC4)C3)nc12,60.0,active,356.4300000000002,0.21790000000000043,4.0,5.0
CHEMBL4077600,NC(=O)c1cccc2[nH]c(C(=O)N3CCC(NC4CCNCC4)CC3)nc12,316.0,active,370.4570000000002,0.6080000000000001,4.0,5.0
CHEMBL4085866,CC(C)(C)OC(=O)NC1CCN(C(=O)c2nc3c(C(N)=O)cc(F)cc3[nH]2)CC1,80.0,active,405.4300000000001,1.9301999999999997,3.0,5.0
CHEMBL3903427,O=C(CN1CCC(C(=O)c2ccc(OC3CCOCC3)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,5800.0,intermediate,510.5910000000004,1.6115000000000008,2.0,8.0
CHEMBL3925030,O=C(CN1CCC(C(=O)c2ccc(Cl)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,9100.0,intermediate,444.9190000000003,1.7071,2.0,6.0
CHEMBL3947374,CC(C)Oc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,5630.0,intermediate,468.55400000000037,1.8409000000000004,2.0,7.0
CHEMBL1205058,O=C(O)c1ccc2c(c1)[nH]c(=O)c1ccccc12,70.0,active,239.23,2.3795,2.0,2.0
CHEMBL3955609,O=C1NN=C2CN(C(=O)OCc3ccccc3)Cc3[nH]c4cccc1c4c32,8.9,active,360.3730000000001,2.7678000000000003,2.0,4.0
CHEMBL3593715,O=c1[nH]c(N2CCN(Cc3ccncc3)CC2)nc2c1CCCC2,5900.0,intermediate,325.4160000000002,1.365899999999999,1.0,5.0
CHEMBL4590570,CCCN1CCC(c2nc3cncc4c3n2CCNC4=O)CC1,19.0,active,313.4050000000001,1.7641,1.0,5.0
CHEMBL3606010,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccsc3)CC1)C2,1000.0,active,355.4630000000001,2.4674000000000005,1.0,4.0
CHEMBL3911149,N#Cc1cccc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)c1,10.0,active,323.3270000000001,2.54338,2.0,4.0
CHEMBL3975515,NCCOc1c(-c2ccc(F)c(F)c2)[nH]c(=O)c2cc(F)ccc12,130.0,active,334.29699999999997,2.9499000000000013,2.0,3.0
CHEMBL4438927,Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)cc1,1.175,active,621.6770000000001,2.8862000000000014,2.0,10.0
CHEMBL3663642,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCCC2)CC1,130.0,active,342.4430000000002,2.0183999999999993,1.0,5.0
CHEMBL3663654,NC(=O)c1cccc2[nH]n(C3CCN(Cc4cccs4)CC3)c(=O)c12,70.0,active,356.4510000000001,2.3271000000000006,2.0,5.0
CHEMBL3663658,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(Cc2cccs2)CC1,130.0,active,370.4780000000001,2.3374999999999995,1.0,6.0
CHEMBL3663656,NC(=O)c1cccc2[nH]n(C3CCN(CC4CC=CCC4)CC3)c(=O)c12,150.0,active,354.4540000000002,2.4217000000000004,2.0,4.0
CHEMBL3105419,O=C(CCn1c(=O)[nH]c(=O)c2ccccc21)Nc1ccccc1F,1520.0,intermediate,327.31500000000005,1.8576999999999992,2.0,4.0
CHEMBL3105411,O=C1NC(=O)c2ccccc2C1=CNc1ccccc1N1CCCCC1,1210.0,intermediate,347.41800000000023,3.3999000000000024,2.0,4.0
CHEMBL4436472,S=c1[nH]nc(-c2cc3ccccc3[nH]2)n1-c1ccccc1,2100.0,intermediate,292.367,4.078190000000002,2.0,3.0
CHEMBL3765611,CN(C)Cc1ccc(C2Nc3cc(F)cc4c(=O)[nH]nc(c34)C2c2ccc(F)cc2)cc1,2.63,active,432.47400000000005,4.561600000000003,2.0,4.0
CHEMBL3763674,O=c1[nH]nc2c3c(cccc13)NC(c1ccc(CN3CCC3)cc1)C2c1ccc(F)cc1,3.09,active,426.4950000000002,4.566600000000004,2.0,4.0
CHEMBL4797518,CCOC(=O)c1ccc(NC(=S)NN=Cc2cc(OC)c(OC)c(Br)c2Br)cc1,58300.0,inactive,545.2530000000002,4.7260000000000035,2.0,6.0
CHEMBL2414050,Nc1cccc2c(=O)[nH]c(Cc3ccccc3)cc12,5140.0,intermediate,250.30100000000002,2.701100000000001,2.0,2.0
CHEMBL2414044,Cc1ccc(-c2cc3c(N)cccc3c(=O)[nH]2)cc1,880.0,active,250.30100000000002,3.0857200000000002,2.0,2.0
CHEMBL4278332,CC(C)(C)C1NCCC2C=C(c3nc4c(C(=O)O)cc(F)cc4[nH]3)SC21,92.0,active,375.469,3.880700000000002,3.0,4.0
CHEMBL4289667,O=C1NCCn2c(-c3cc4c(s3)CCNC4)nc3cc(F)cc1c32,25.0,active,342.39900000000006,2.293,2.0,5.0
CHEMBL3605976,NC(=O)c1cccc2c1C(=O)N(CCCN1CCOCC1)C2,2150.0,intermediate,303.362,0.4635999999999998,1.0,4.0
CHEMBL3605998,Cc1ccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1,110.0,active,363.4610000000002,2.7143200000000007,1.0,3.0
CHEMBL3639434,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCC(O)CC1)N2,35.0,active,299.334,0.8352999999999997,3.0,6.0
CHEMBL3589284,CN1CCCc2c1cc(-c1ccc(Cl)cc1)[nH]c2=O,2000.0,intermediate,274.75100000000003,3.077700000000001,1.0,2.0
CHEMBL4460557,O=c1[nH]c(SCCN2CCN(c3ccccn3)CC2)nc2ccccc12,9.3,active,367.4780000000002,2.2324,1.0,6.0
CHEMBL3948244,O=c1[nH]nc2c3c(c(Br)ccc13)NC1=C2CCCC1,17.0,active,318.17400000000015,3.396200000000001,2.0,3.0
CHEMBL3953563,O=c1[nH]nc2c3c(c(Cl)ccc13)NC1=C2CCCC1,10.3,active,273.72300000000007,3.2871000000000006,2.0,3.0
CHEMBL578185,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccccc4)cc3)nc12,710.0,active,313.36,3.995800000000002,2.0,2.0
CHEMBL3739650,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCn2c(nnc2C(F)(F)F)C1,2.3,active,454.4120000000002,2.7802000000000007,1.0,6.0
CHEMBL4788782,CC1(C)C(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)C1(C)C,17.9,active,368.4120000000002,2.778900000000001,2.0,3.0
CHEMBL4784831,O=C1NN=C2CN(C(=O)C3(O)CC3)Cc3[nH]c4cc(F)cc1c4c32,4.7,active,328.30300000000005,0.6215999999999997,3.0,4.0
CHEMBL3902386,O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,32400.0,inactive,438.48800000000034,0.43890000000000123,3.0,7.0
CHEMBL3649781,COc1cc(CN2CCC(=O)CC2)cc2[nH]c(=O)c3c(c12)NCCC3,110.0,active,341.4110000000002,2.0597,2.0,5.0
CHEMBL3649798,O=c1[nH]c2cc(Cc3nnn[nH]3)ccc2c2c1CCCN2,490.0,active,282.307,0.9900999999999993,3.0,5.0
CHEMBL3696942,O=C(O)c1ccc2c(c1)nc(OCCCO)c1ccccc12,400.0,active,297.30999999999995,2.8474000000000013,2.0,4.0
CHEMBL3649727,NCCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,1160.0,intermediate,259.30899999999997,1.2236999999999993,3.0,4.0
CHEMBL3649759,CN(C)CCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,930.0,active,314.4330000000001,1.8795999999999997,2.0,4.0
CHEMBL3946391,CN(C)c1ccc(C2CC3=NNC(=O)c4cccc5[nH]c(c3c45)C2)cc1,19.8,active,344.41800000000006,3.4114000000000013,2.0,3.0
CHEMBL3105422,O=C(c1n[nH]c(=O)c2ccccc12)N1CCN(C=Cc2ccccc2)CC1,260.0,active,360.4170000000001,2.351800000000001,1.0,4.0
CHEMBL4861603,CCc1cc2cnc(CN3CCN(c4ccc(C(=O)NC)nc4F)CC3)cc2[nH]c1=O,2.0,active,424.48000000000013,1.7013999999999998,2.0,6.0
CHEMBL4752536,NC(=O)c1cc(Cl)c2ccc(-c3ccc(C(=O)N4CCN(C(=O)C5CC5)CC4)cc3F)nn12,218.51,active,469.90400000000034,2.5871000000000004,1.0,5.0
CHEMBL4072243,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)C1CCN(C(=O)C2CC2)C1,54.0,active,451.4580000000003,1.4691999999999994,2.0,6.0
CHEMBL4869388,O=C(C1CCC1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,45.5,active,450.49100000000027,3.0211000000000015,3.0,7.0
CHEMBL3764422,CN(C)Cc1ccc(C2Nc3cccc4c(=O)[nH]nc(c34)C2c2ccc(F)cc2)cc1,2.48,active,414.4840000000001,4.422500000000003,2.0,4.0
CHEMBL3763492,Cn1ccnc1C1Nc2cccc3c(=O)[nH]nc(c23)C1c1nccn1C,24.5,active,347.38200000000006,1.6887999999999999,2.0,7.0
CHEMBL4465869,Nc1cc(C(F)(F)F)c(-c2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)nc(N3CCOCC3)n2)cn1,15.49,active,689.6739999999996,3.905000000000003,2.0,10.0
CHEMBL4458937,COc1cc(O)c(Cl)c(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(cc(O)c(Cl)c1O)C3(C)C,8840.0,intermediate,541.3830000000003,6.528920000000007,5.0,7.0
CHEMBL4525998,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3ccc4[nH]ccc4c3)nc(N3CCOCC3)n2)CC1,0.6918,active,645.6989999999997,3.785300000000003,2.0,9.0
CHEMBL4453336,COc1cc(O)c(Cl)c(C)c1-c1cc(O)c(Cl)c2cc3c(c(O)c12)C(=O)c1c(O)c(Cl)c(O)c(Cl)c1C3(C)C,5880.0,intermediate,610.2730000000001,7.8357200000000065,5.0,7.0
CHEMBL3913623,NC(Cc1ccccc1)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,33.0,active,373.4160000000001,1.5275999999999994,3.0,4.0
CHEMBL4748390,N#Cc1ccc(N2CCN(CCCc3cc4c(N)cc(F)cc4c(=O)[nH]3)CC2)cc1,0.6,active,405.4770000000001,2.8758800000000013,2.0,5.0
CHEMBL4202988,Cc1cc(-c2nnc(-c3ccccc3)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1,277.0,active,381.3910000000002,4.066920000000002,1.0,5.0
CHEMBL4859306,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3ccc(N)nc3)nc12,1.9,active,612.7160000000002,3.283620000000001,2.0,11.0
CHEMBL3653091,COCCOc1cc(CN(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,180.0,active,331.4160000000001,1.9729999999999996,2.0,5.0
CHEMBL4536612,CC(C)(OCCO)c1ccc(-c2nc3ccc(F)cc3c(=O)[nH]2)cc1,2300.0,intermediate,342.37000000000006,2.973200000000001,2.0,4.0
CHEMBL4585900,CC(C)(O)c1ccc(-c2nc3ccc(F)cc3c(=O)[nH]2)nc1,2500.0,intermediate,299.30499999999995,2.3515999999999995,2.0,4.0
CHEMBL4444673,CN1CCC(c2ccc(-c3nc4c(F)cc(F)cc4c(=O)[nH]3)cc2)CC1,3700.0,intermediate,355.3880000000001,3.677500000000002,1.0,3.0
CHEMBL3944854,O=C(CN1CCC(C(=O)c2ccc(OCC3CCC3)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,2050.0,intermediate,494.5920000000004,2.2325999999999997,2.0,7.0
CHEMBL3644589,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(c3ccncc3)CC1)N2,15.0,active,361.40900000000005,1.5957999999999997,2.0,7.0
CHEMBL3644605,CC(C)(C)c1ccc(S(=O)(=O)N2CCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,13.0,active,480.59400000000016,2.6826000000000008,2.0,7.0
CHEMBL3644614,Cc1ccc(S(=O)(=O)NCC2=Nc3cccc4c(=O)[nH]nc(c34)N2)cc1,171.0,active,369.40600000000006,1.6655199999999997,3.0,6.0
CHEMBL3644616,O=C(NCC1=Nc2cccc3c(=O)[nH]nc(c23)N1)c1ccc([N+](=O)[O-])cc1,10.0,active,364.3210000000001,1.7167999999999997,3.0,7.0
CHEMBL3644771,CCN(CC)CCN(CC)Cc1ccc2c(c1)-c1n[nH]c(=O)c3cccc(c13)O2,500.0,active,392.5030000000001,3.8595000000000024,1.0,5.0
CHEMBL4285227,NC(=O)c1cc(F)cc2[nH]c(C3=NC4CCNCC4S3)nc12,37.0,active,319.365,1.0247999999999995,3.0,5.0
CHEMBL1233300,O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,27000.0,inactive,307.37500000000006,0.9243999999999999,2.0,5.0
CHEMBL3606001,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc(Br)cc3)CC1)C2,6000.0,intermediate,428.3300000000001,3.168400000000002,1.0,3.0
CHEMBL3606006,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccncc3)CC1)C2,5400.0,intermediate,350.4220000000001,1.8009,1.0,4.0
CHEMBL3606023,NC(=O)c1cc(Cl)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,500.0,active,411.8800000000003,3.437000000000002,1.0,3.0
CHEMBL4847485,O=C(c1cccc(C(F)(F)F)c1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,41.9,active,540.494,4.553600000000004,3.0,7.0
CHEMBL4637848,Nc1cc(F)ccc1NC(=O)C1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,2.58,active,517.5360000000002,3.8652000000000024,3.0,5.0
CHEMBL3735519,O=C(COc1ccc(I)cc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,3.0,active,626.4260000000002,3.621000000000002,1.0,5.0
CHEMBL3649723,COCCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,1520.0,intermediate,274.32000000000005,1.9114,2.0,4.0
CHEMBL3927445,CN(C)CCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,27.0,active,297.36200000000014,0.9926000000000006,2.0,4.0
CHEMBL4075239,CC(C)(C)c1ccc(Cn2cc(C=C3SC(=O)NC3=O)c3ccccc32)cc1,820.0,active,390.5080000000001,5.311000000000004,1.0,4.0
CHEMBL4473832,COc1cc(O)c(Cl)c(C)c1-c1cc(O)c(Br)c2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3(C)C,4590.0,intermediate,585.8340000000002,6.638020000000007,5.0,7.0
CHEMBL3649740,O=c1[nH]c2cc(OCCN3CCCCC3)ccc2c2c1CCCN2,3540.0,intermediate,327.42800000000005,2.7509000000000006,2.0,4.0
CHEMBL3649747,CCN(CC)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,220.0,active,285.391,2.7280000000000006,2.0,3.0
CHEMBL3649768,O=c1[nH]c2cc(Cn3ccnc3)ccc2c2c1CCCN2,540.0,active,280.331,2.131,2.0,4.0
CHEMBL3639486,COc1cc(CN2CCSCC2)cc2[nH]c(=O)c3c(c12)NCCC3,90.0,active,345.4680000000002,2.4436,2.0,5.0
CHEMBL3653092,COCCOc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,610.0,active,373.45300000000015,1.7435999999999996,2.0,6.0
CHEMBL4545981,O=C1NCCn2c(-c3ccc(CN4CCCC4)cc3)nc3cncc1c32,20.0,active,347.422,2.437500000000001,1.0,5.0
CHEMBL4454690,CC(C)NCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1,58.0,active,335.41100000000006,2.3397000000000006,2.0,5.0
CHEMBL4522170,O=C1NCCn2c(-c3ccc(N4CCNCC4)cc3)nc3cncc1c32,20.0,active,348.4100000000001,1.2512999999999996,2.0,6.0
CHEMBL4463611,CC(C)N1CCC(c2nc3cncc4c3n2CCNC4=O)CC1,92.0,active,313.4050000000001,1.7625,1.0,5.0
CHEMBL4779263,NC(=O)c1cc(Cl)c2ccc(-c3ccc(CN4CCNCC4)cc3)nn12,626.68,active,369.85600000000017,2.1588000000000003,2.0,5.0
CHEMBL4750148,COC1CCN(C(=O)c2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2)C1,361.84,active,398.8500000000002,2.6145000000000005,1.0,5.0
CHEMBL3976129,NCCOc1c(-c2ccc(Oc3ccccc3)cc2)[nH]c(=O)c2cc(F)ccc12,230.0,active,390.4140000000001,4.464000000000003,2.0,4.0
CHEMBL2414042,Nc1cccc2c(=O)[nH]c(-c3ccc(C(F)(F)F)cc3)cc12,330.0,active,304.271,3.796100000000001,2.0,2.0
