molecule_chembl_id,canonical_smiles,standard_type,relation,standard_value,standard_units
CHEMBL3577700,COc1ccc2c(c1)C(CC(=O)N[C@@H](CNC(=O)c1ccccc1N1CCC(=O)NC1=O)C(N)=O)CC2=O,IC50,'=',28.0,nM
CHEMBL3577625,O=C1CCN(c2ccccc2C(=O)NCc2ccc(-n3cccn3)cc2)C(=O)N1,IC50,'=',220.0,nM
CHEMBL4081378,NC(=O)c1cc(F)cc2[nH]c(C(=O)N3CCC(NC4CCCCC4)C3)nc12,PF50,'=',1.71,
CHEMBL3929705,O=C1NN=C2CCCc3[nH]c4cc(F)cc1c4c32,IC50,'=',6.0,nM
CHEMBL3933450,O=C1NN=C2CN(C(=O)OCc3ccccc3)Cc3[nH]c4cc(F)cc1c4c32,IC50,'=',7.0,nM
CHEMBL3952984,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCOCC2)C1,IC50,'=',190.0,nM
CHEMBL3898162,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCC1,IC50,'=',11.0,nM
CHEMBL3930740,CCCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,IC50,'=',8.3,nM
CHEMBL3644572,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1cccc(C(F)(F)F)c1)N2,IC50,'=',18.0,nM
CHEMBL3644583,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(c3ccc(F)cc3)CC1)N2,IC50,'=',31.0,nM
CHEMBL3649765,COCCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,'=',120.0,nM
CHEMBL3956979,CS(=O)(=O)c1cccc(-c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)c1,Ki,'=',85.0,nM
CHEMBL3961101,COC(=O)c1cccc(C(C)Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',19.0,nM
CHEMBL3908878,O=C(CCC(=O)c1ccccc1)Nc1cccc(CCc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',204.0,nM
CHEMBL4091897,NC(=O)c1cccc2[nH]c(C(=O)N3CCC(N)C3)nc12,PF50,'=',1.98,
CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,IC50,'=',5.0,nM
CHEMBL3908123,CCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,IC50,'=',4.6,nM
CHEMBL4776661,CNCCn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,IC50,'=',7.0,nM
CHEMBL3649716,CCCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)NCCC4)CC1,IC50,'=',1030.0,nM
CHEMBL3649728,O=c1[nH]c2ccc(OCCN3CCC(c4ccccc4)CC3)cc2c2c1CCCN2,IC50,'=',1430.0,nM
CHEMBL3649750,CC(C)NCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,'=',260.0,nM
CHEMBL3663641,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCC(F)(F)CC2)CC1,IC50,'=',100.0,nM
CHEMBL3927023,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(c(=O)[nH]4)CCC5)C3=O)CC2)cc1,IC50,'=',29600.0,nM
CHEMBL4107982,C[C@]12CCCN1CC1=NNC(=O)c3cccc4[nH]c2c1c34,EC50,'=',0.6,nM
CHEMBL4749094,O=C1NN=C2CN(C(=O)[C@@H]3CCCN3)Cc3[nH]c4cc(F)cc1c4c32,EC50,'=',11.7,nM
CHEMBL3906623,CC(C)(C)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,EC50,'=',13.0,nM
CHEMBL4776661,CNCCn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,EC50,'=',0.5,nM
CHEMBL3984980,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCCCC2)C1,EC50,'=',3.2,nM
CHEMBL3894393,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCOCC1,EC50,'=',1510.0,nM
CHEMBL3916191,CN(C)c1ccc(C2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)cc1,EC50,'=',26.6,nM
CHEMBL2419701,CC(C)CN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,IC50,'>',19000.0,nM
CHEMBL3965278,C#CCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,IC50,'>',19000.0,nM
CHEMBL4110045,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)C[C@H]2CCCO2)CC1,IC50,'>',19000.0,nM
CHEMBL3986246,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,IC50,'=',10000.0,nM
CHEMBL3956527,COCCOc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,IC50,'=',6800.0,nM
CHEMBL3901638,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1O,IC50,'=',10.6,nM
CHEMBL1094636,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,IC50,'=',8.05,nM
CHEMBL3422686,COc1ccc(C2=Nc3cccc4c(=O)[nH]nc(c34)N2)cc1,Inhibition,'=',67.6,%
CHEMBL81977,NC(=O)c1cccc(N)c1,IC50,'=',30000.0,nM
CHEMBL3663642,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCCC2)CC1,Kd,'<',10.0,nM
CHEMBL3663647,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCC2)CC1,Kd,'<',10.0,nM
CHEMBL3663643,CN1CCC(n2[nH]c3cccc(C(N)=O)c3c2=O)CC1,IC50,'=',600.0,nM
CHEMBL3663650,Cn1c2cc(F)cc(C(N)=O)c2c(=O)n1C1CCN(C2CCCCC2)CC1,IC50,'=',15.0,nM
CHEMBL3663651,NC(=O)c1cc(F)cc2[nH]n(C3CCN(C4CCCCC4)CC3)c(=O)c12,IC50,'=',340.0,nM
CHEMBL3906567,Cn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,IC50,'=',15.2,nM
CHEMBL3934995,CN(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)S(C)(=O)=O,Ki,'=',1570.0,nM
CHEMBL3936732,CC(C)(O)C(=O)Nc1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F,Ki,'=',22.0,nM
CHEMBL3909382,O=C(NCCN1CCCCC1)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F,Ki,'=',15.0,nM
CHEMBL3915929,CC1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,IC50,'=',7.6,nM
CHEMBL3940569,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CC2CO2)C1,IC50,'=',27.0,nM
CHEMBL3923029,CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CN(C(=O)C1CC1)C2,IC50,'=',11.0,nM
CHEMBL3961542,CCCNC(=O)Nc1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F,Ki,'=',191.0,nM
CHEMBL3935333,O=C(OCc1ccccc1)N1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',2.5,nM
CHEMBL3954024,O=C(c1ccccn1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',1.1,nM
CHEMBL3901005,CN(C(=O)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F)C1CCN(C(=O)c2ccccn2)CC1,Ki,'=',3.0,nM
CHEMBL3950401,O=C(NC1CCN(c2ccccn2)CC1)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F,Ki,'=',8.0,nM
CHEMBL3649718,CN1CCCc2c1c1cc(OC3CCNCC3)ccc1[nH]c2=O,IC50,'=',3850.0,nM
CHEMBL3649726,O=c1[nH]c2ccc(OCCCN3CCCCC3)cc2c2c1CCCN2,IC50,'>',4000.0,nM
CHEMBL3925288,O=C(O)CCC(=O)Nc1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F,Ki,'=',3.0,nM
CHEMBL3982374,O=c1[nH]nc(Cc2cccc(CN3CCCC3)c2)c2c1CCCC2,Ki,'=',307.0,nM
CHEMBL3924951,O=C(NCCN1CCCCC1)c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,Ki,'=',40.0,nM
CHEMBL3942933,O=c1[nH]nc(Cc2cccnc2Br)c2c1CCCC2,Ki,'=',86.0,nM
CHEMBL3971166,NCCOCCOCCN1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,Ki,'=',16.0,nM
CHEMBL3649767,N#CCNCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,'=',1020.0,nM
CHEMBL3696943,O=c1[nH]c2cc(-c3nnn[nH]3)ccc2c2ccccc12,IC50,'=',30.0,nM
CHEMBL3940683,COCCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(OC)cc2)CC1,IC50,'>',19000.0,nM
CHEMBL3975140,O=C(c1ccc(OC(F)(F)F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)F)CC1,IC50,'>',19000.0,nM
CHEMBL3649733,CC[N+]1(CC)CCN(CCOc2ccc3[nH]c(=O)c4c(c3c2)NCCC4)CC1,IC50,'>',4000.0,nM
CHEMBL3649757,CNCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,'=',70.0,nM
CHEMBL3649758,CN(CCO)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,'=',50.0,nM
CHEMBL3649749,O=c1[nH]c2cc(CN3CCCC3)ccc2c2c1CCCN2,IC50,'=',760.0,nM
CHEMBL1949855,O=c1[nH]cnc2c(Cl)cccc12,Inhibition,'>',60.0,%
CHEMBL1949865,Cc1nc2c(Cl)cccc2c(=O)[nH]1,Inhibition,'>',60.0,%
CHEMBL3663659,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(Cc2ccco2)CC1,Kd,'=',15.0,nM
CHEMBL1949850,O=c1[nH]cnc2cc(C(F)(F)F)ccc12,IC50,'=',7500.0,nM
CHEMBL1949860,Cc1cc(C)c2nc[nH]c(=O)c2c1,IC50,'=',1390.0,nM
CHEMBL3416132,O=C1NCCc2ccc(Cl)cc21,IC50,'=',100000.0,nM
CHEMBL365086,O=S(=O)(NCCCN1CCOCC1)c1cc2c(cc1F)-c1nc(O)c3ccccc3c1C2,EC50,'=',9.0,nM
CHEMBL1094969,CCNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,IC50,'=',4.3,nM
CHEMBL1094952,NC(=O)c1cccc2cn(-c3ccccc3Cl)nc12,IC50,'=',100.0,nM
CHEMBL1098299,NC(=O)c1cccc2cn(-c3ccc(C4CCNCC4)cc3)nc12,IC50,'=',9.0,nM
CHEMBL202426,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCC3,IC50,'=',10000.0,nM
CHEMBL204250,O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)CCC1,IC50,'=',36.0,nM
CHEMBL4098745,NC(=O)c1cc(F)cc2[nH]c(C(=O)N3CCC(NC4CCCCC4)CC3)nc12,PF50,'=',0.71,
CHEMBL2058693,CN1CCN(CCNC(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',3.5,nM
CHEMBL3917596,COc1ccc(C(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5c4CCCC5)ccc3F)CC2)cc1,Ki,'=',2.4,nM
CHEMBL3907393,O=C(c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F)N1CCN(C(=O)c2cccnc2Cl)CC1,Ki,'=',1.0,nM
CHEMBL3930573,O=C(c1cnccn1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',1.5,nM
CHEMBL3906980,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F,Ki,'=',1.9,nM
CHEMBL3976224,O=C(c1ccc2[nH]cnc2c1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,Ki,'=',1.1,nM
CHEMBL3649720,O=C(NCCN1CCCCC1)c1ccc2[nH]c(=O)c3cccnc3c2c1,IC50,'=',1050.0,nM
CHEMBL3649731,CCN(CC)CCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,IC50,'=',390.0,nM
CHEMBL3649743,CC(c1ccc2c3c(c(=O)[nH]c2c1)CCCN3)N(C)C,IC50,'=',50.0,nM
CHEMBL3649746,CN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,'=',40.0,nM
CHEMBL3644609,COc1ccc(S(=O)(=O)N2CCCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,IC50,'=',22.0,nM
CHEMBL3644611,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCCN(S(=O)(=O)c3ccc(-c4ccccc4)cc3)CC1)N2,IC50,'=',22.0,nM
CHEMBL3649756,CN(Cc1ccccc1)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,'=',930.0,nM
CHEMBL3644582,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1ccccc1F)N2,IC50,'=',28.0,nM
CHEMBL3644610,Nc1ccc(S(=O)(=O)N2CCCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,IC50,'=',15.0,nM
CHEMBL493306,O=C(c1ccccc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,IC50,'=',6.0,nM
CHEMBL524190,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCC2)CC1,IC50,'=',2.0,nM
CHEMBL3929005,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(c(=O)[nH]4)COCC5)C3=O)CC2)cc1,IC50,'=',9300.0,nM
CHEMBL3900374,CCc1cc(=O)[nH]c(CN2CCC(N3CCC(C(=O)c4ccc(OC)cc4)CC3)C2=O)n1,IC50,'>',19000.0,nM
CHEMBL3909379,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc(C)c(C)c(=O)[nH]4)C3=O)CC2)cc1,IC50,'>',19000.0,nM
CHEMBL4165586,COc1ccc(N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)cc(F)c3F)CC2)cc1,IC50,'=',112.2,nM
CHEMBL4167157,COc1ccc2nc3ccccc3c(Nc3ccccc3-c3nc4c(C(N)=O)cccc4[nH]3)c2c1,IC50,'=',1700.0,nM
CHEMBL4162463,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(C2CCCCCC2)CC1,IC50,'=',0.8,nM
CHEMBL4554200,CC(C)n1cc2c(n1)CN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)C2,IC50,'=',5.4,nM
CHEMBL3421821,Cc1ccc(C2=Nc3cccc4c(=O)[nH]nc(c34)N2)cc1,Inhibition,'=',83.84,%
CHEMBL3421820,O=c1[nH]nc2c3c(cccc13)N=C(c1ccccc1)N2,Inhibition,'=',82.24,%
CHEMBL3663654,NC(=O)c1cccc2[nH]n(C3CCN(Cc4cccs4)CC3)c(=O)c12,Kd,'=',22.0,nM
CHEMBL3663644,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCNCC1,IC50,'=',50.0,nM
CHEMBL3649732,O=c1[nH]c2ccc(OCCN3CCOCC3)cc2c2c1CCCN2,IC50,'=',2640.0,nM
CHEMBL3290474,NC(=O)c1cccc2c1O/C(=C\c1cccc(O)c1)C2=O,IC50,'=',2140.0,nM
CHEMBL3290484,CN1CCN(CCOc2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,IC50,'=',114.0,nM
CHEMBL1765110,O=C(Nc1cccc2c(=O)[nH]ccc12)C12CC3CC(CC(C3)C1)C2,IC50,'>',50000.0,nM
CHEMBL1767063,O=C(O)/C=C/c1cccc2c(=O)[nH]ccc12,IC50,'=',6600.0,nM
CHEMBL4758337,NC(=O)c1cccc2cc(C(=O)N3CCN(c4nc(-c5cnc(N)cc5C(F)(F)F)nc(N5CCOCC5)n4)CC3)oc12,Inhibition,'=',60.0,%
CHEMBL4744783,NC(=O)c1cccc2cc(C(=O)N3CCN(c4nc(-c5cnc(N)nc5)nc(N5CCOCC5)n4)CC3)oc12,Inhibition,'=',70.0,%
CHEMBL2017974,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,Inhibition,,,%
CHEMBL4744783,NC(=O)c1cccc2cc(C(=O)N3CCN(c4nc(-c5cnc(N)nc5)nc(N5CCOCC5)n4)CC3)oc12,IC50,'=',5.8,nM
CHEMBL4177196,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ncccn2)CC1,IC50,'=',2.9,nM
CHEMBL4174093,N#Cc1cccnc1N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,Inhibition,,,%
CHEMBL3940569,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CC2CO2)C1,IC50,'=',27.0,nM
CHEMBL3898162,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCC1,IC50,'=',10.5,nM
CHEMBL4748572,NC1(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)CC1,IC50,'=',9.9,nM
CHEMBL3906623,CC(C)(C)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,IC50,'=',7.3,nM
CHEMBL4784468,CC1(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)CC1,IC50,'=',9.8,nM
CHEMBL481096,CC(NS(=O)(=O)N(C)C)c1nc2c(C(N)=O)cccc2[nH]1,Ki,'=',140.0,nM
CHEMBL481478,CC(CCNC1CCCC1)c1nc2c(C(N)=O)cccc2[nH]1,Ki,'=',45.0,nM
CHEMBL1949861,COc1cc2nc[nH]c(=O)c2cc1OC,Inhibition,'<',40.0,%
CHEMBL1949863,Cc1nc2cccc(C)c2c(=O)[nH]1,Inhibition,'>',60.0,%
CHEMBL4859590,CNC(=O)c1ccc(N2CCN(Cc3cc4[nH]c(=O)c(CC(F)F)cc4cn3)CC2)c(F)n1,IC50,'=',3.0,nM
CHEMBL3649809,COc1cc(CN2CCC(N3CCOCC3)CC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,'=',140.0,nM
CHEMBL3394712,COc1ccc2c(c1OC)CCN1C(=O)CCCC21,IC50,'=',564.8,nM
CHEMBL1949857,Cc1cccc2c(=O)[nH]cnc12,IC50,'=',1320.0,nM
CHEMBL1086580,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,Kd,'=',620.0,nM
CHEMBL3701692,CC1c2cc(F)cc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,IC50,'=',640.0,nM
CHEMBL3414761,NC(=O)c1ccc(NC(=O)/C=C\C(=O)O)cc1,IC50,'>',20000.0,nM
CHEMBL3414758,C=CCNC(=O)CCC(=O)Nc1cccc(C(=O)NCC=C)c1,IC50,,,
CHEMBL3414765,COC(CC(=O)O)C(=O)Nc1cccc(C(N)=O)c1,IC50,'=',7300.0,nM
CHEMBL3414773,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCCC2)c1,IC50,'=',588.84,nM
CHEMBL443077,NC(=O)c1cccc2ncc(-c3ccc(N)cc3)nc12,IC50,'=',87.0,nM
CHEMBL520924,CN1CCN(C(=O)c2cccc(-c3nc4cccc5c4n3CCNC5=O)c2)CC1,IC50,'=',161.0,nM
CHEMBL2058921,CN(C)C(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',1.3,nM
CHEMBL501330,C#Cc1cnc2c(C(N)=O)cccc2c1,IC50,'=',2300.0,nM
CHEMBL479635,NC(=O)c1cccc2cc(-c3cccc(C(F)(F)F)c3)cnc12,IC50,'=',52000.0,nM
CHEMBL4163384,N#Cc1cccc(N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)cc(F)c3F)CC2)n1,IC50,'=',5.1,nM
CHEMBL4174093,N#Cc1cccnc1N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,Inhibition,,,%
CHEMBL372303,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,IC50,'=',20.0,nM
CHEMBL1171298,CCc1cc2cc(C(CCN3CCCCC3)Cc3ccc4c(c3)OCCO4)ccc2[nH]c1=O,IC50,'=',9.204,nM
CHEMBL4786454,COc1cc(/C=N/NC(=S)NCCCN2CCOCC2)c(Br)c(Br)c1OC,Inhibition,'=',51.5,%
CHEMBL571234,O=c1[nH]c2cc(CN3CCCC3)ccc2n2cccc12,EC50,'=',6.0,nM
CHEMBL549597,O=c1[nH]c2ccc(CN3CCCCC3)cc2n2cccc12,EC50,'=',31.0,nM
CHEMBL550501,CN(C)CCN(C)C(=O)c1cc2[nH]c(=O)c3ccccc3n2n1,IC50,'=',100.0,nM
CHEMBL4069447,Cc1cccc2c(=O)[nH]c(CCC(=O)Nc3ccc(C(=O)Nc4cccc5cccnc45)cc3)nc12,IC50,'=',6500.0,nM
CHEMBL245536,CCNC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,'=',20.0,nM
CHEMBL506871,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,IC50,'=',35.48,nM
CHEMBL596721,CC(=O)N1CCCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,IC50,'=',19.0,nM
CHEMBL599793,O=C(c1cc(Cc2c[nH]c(=O)c3c(Cl)c(Cl)cn23)ccc1F)N1CCCNCC1,IC50,'=',1.6,nM
CHEMBL3649717,CN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)NCCC4)CC1,IC50,'=',1070.0,nM
CHEMBL3649786,COc1cc(CN(C)CCOC(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,'=',320.0,nM
CHEMBL3649801,CN(C)Cc1cc(O)c2c3c(c(=O)[nH]c2c1)CCCN3,IC50,'=',750.0,nM
CHEMBL3649802,CCOc1cc(CN(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,'=',60.0,nM
CHEMBL3764920,O=c1[nH]nc2c3c(cccc13)N[C@H](c1ccc(CN3CCC3)cc1)[C@H]2c1ccc(F)cc1,IC50,'=',1.1,nM
CHEMBL480613,CN(C)CCCOc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,IC50,'=',63.0,nM
CHEMBL4466835,COc1ccccc1N1CCN(c2nc3c(c(=O)[nH]2)COCC3)CC1,IC50,'>',20000.0,nM
CHEMBL4551975,O=c1[nH]c(N2CCC3(CC2)OCc2ccccc23)nc2c1CCCC2,IC50,'>',20000.0,nM
CHEMBL4448872,O=c1[nH]c(N2CCC3(CC2)CN(CCO)c2cc(F)cc(F)c23)nc2c1CCCC2,IC50,'>',20000.0,nM
CHEMBL4215192,Cc1cc(-c2nnc(COc3ccccc3)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1,IC50,,,
CHEMBL4532631,COc1cc(O)cc(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3(C)C,IC50,'=',18310.0,nM
CHEMBL3593809,COc1ccc(-c2nc3c(C(N)=O)cc(C)cc3[nH]2)cc1,Inhibition,'<',15.0,%
CHEMBL3701698,C[C@@H]1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,Kd,'=',1320.0,nM
CHEMBL3606006,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccncc3)CC1)C2,Kd,'=',50.0,nM
CHEMBL3606004,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc(C(F)(F)F)cc3)CC1)C2,Kd,'=',54.0,nM
CHEMBL3605998,Cc1ccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1,Kd,'<',30.0,nM
CHEMBL399725,O=c1[nH]c(CCCN2CC=C(c3ccccc3)CC2)nc2ccccc12,IC50,'=',16.0,nM
CHEMBL108341,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2ccccc2)cc1,EC50,'=',500.0,nM
CHEMBL3701698,C[C@@H]1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,Kd,'=',780.0,nM
CHEMBL488053,NC(=O)c1cccc2[nH]c(C3CCCNCC3)nc12,Ki,'=',5.0,nM
CHEMBL444135,COC1CCC(c2nc3c(C(N)=O)cccc3[nH]2)CC1,Ki,'=',44.0,nM
CHEMBL505655,NC(=O)c1cccc2[nH]c(C3CCN3)nc12,EC50,'=',200.0,nM
CHEMBL452539,CC(C)N1CCCC(c2nc3c(C(N)=O)cccc3[nH]2)C1,Ki,'=',22.0,nM
CHEMBL454180,CN1CCC(c2nc3c(C(N)=O)cccc3[nH]2)CC1,EC50,'=',9.0,nM
CHEMBL452785,CCCN1CC(c2nc3c(C(N)=O)cccc3[nH]2)C1,EC50,'=',16.0,nM
CHEMBL452801,CC(C)N1CCC(c2nc3c(C(N)=O)cccc3[nH]2)CC1,Ki,'=',7.0,nM
CHEMBL508903,NC(=O)c1cccc2[nH]c(C3(N)CCC3)nc12,Ki,'=',25.0,nM
CHEMBL4099441,CC(C)CCN1CCCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,IC50,'=',708.0,nM
CHEMBL4089213,CC(C)CN1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,IC50,'=',92.0,nM
CHEMBL506871,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,IC50,'=',5.18,nM
CHEMBL4070559,CCCNC1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,PF50,'=',1.54,
CHEMBL3649773,CN1CCCc2c1c1ccc(CN3CCOCC3)cc1[nH]c2=O,IC50,'=',1090.0,nM
CHEMBL3649796,COc1cc(CN(C)C(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,'=',140.0,nM
CHEMBL3649807,COc1cc(CO)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,'=',190.0,nM
CHEMBL3649808,COc1cc(CNCCN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,'=',70.0,nM
CHEMBL3940278,O=c1[nH]nc(CC(c2ccccc2)C(F)(F)F)c2c1CCCC2,Ki,'=',4120.0,nM
CHEMBL129871,CC(C)[Si](OCc1cccc(-c2nc3c(C(N)=O)cccc3[nH]2)c1)(C(C)C)C(C)C,Inhibition,,,
CHEMBL3961502,CC1c2nnc(C(F)(F)F)n2C(C)(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,IC50,'<',50.0,nM
